Country,Confirmed_Cases,Deaths,Recovered,Month
United Arab Emirates,10839.0,82.0,2090.0,04/27/2020
Togo,99.0,6.0,63.0,04/28/2020
Sudan,375.0,28.0,32.0,04/29/2020
UK,166441.0,26166.0,857.0,04/29/2020
Gambia,11.0,1.0,8.0,04/30/2020
Rwanda,243.0,0.0,104.0,04/30/2020
Diamond Princess,712.0,13.0,645.0,05/02/2020
Macau,45.0,0.0,37.0,05/02/2020
Norway,7847.0,211.0,32.0,05/03/2020
Poland,13693.0,678.0,3945.0,05/03/2020
Sweden,22317.0,2679.0,1005.0,05/03/2020
Australia,6847.0,96.0,5887.0,05/04/2020
Togo,128.0,9.0,77.0,05/06/2020
Kenya,621.0,29.0,202.0,05/08/2020
Saudi Arabia,35432.0,229.0,9120.0,05/08/2020
Paraguay,689.0,10.0,155.0,05/09/2020
Thailand,3015.0,56.0,2796.0,05/11/2020
Cambodia,122.0,0.0,121.0,05/13/2020
Comoros,11.0,1.0,0.0,05/13/2020
New Zealand,1497.0,21.0,1411.0,05/13/2020
Burkina Faso,773.0,51.0,592.0,05/14/2020
Tunisia,1032.0,45.0,770.0,05/14/2020
Czech Republic,8406.0,295.0,5381.0,05/15/2020
Gabon,1209.0,10.0,219.0,05/15/2020
Barbados,86.0,7.0,67.0,05/16/2020
Indonesia,17025.0,1089.0,3911.0,05/16/2020
Jordan,672.0,9.0,446.0,05/20/2020
Benin,135.0,3.0,61.0,05/22/2020
Lithuania,1598.0,46.0,1198.0,05/22/2020
Papua New Guinea,8.0,0.0,0.0,05/02/2020
Brazil,8816254.0,216445.0,7775928.0,01/23/2021
Netherlands,957213.0,13616.0,12335.0,01/23/2021
Vanuatu,1.0,0.0,1.0,01/25/2021
Lebanon,285754.0,2477.0,168749.0,01/26/2021
Lesotho,8047.0,146.0,2398.0,01/26/2021
Uzbekistan,78510.0,621.0,76997.0,01/27/2021
Central African Republic,4981.0,63.0,4885.0,01/28/2021
Estonia,42656.0,406.0,32398.0,01/28/2021
Malaysia,198208.0,717.0,154299.0,01/28/2021
Eritrea,2135.0,7.0,1594.0,01/31/2021
Congo (Brazzaville),7887.0,117.0,5846.0,02/02/2021
South Korea,79762.0,1448.0,69704.0,02/03/2021
Slovenia,172299.0,3595.0,152290.0,02/05/2021
Sudan,29634.0,1831.0,21794.0,02/05/2021
Mongolia,2023.0,2.0,1449.0,02/06/2021
Marshall Islands,4.0,0.0,4.0,02/07/2021
South Sudan,4355.0,66.0,3663.0,02/07/2021
Nigeria,140391.0,1673.0,114635.0,02/08/2021
Sweden,588062.0,12115.0,0.0,02/08/2021
Somalia,5075.0,146.0,3733.0,02/12/2021
Angola,20452.0,498.0,18972.0,02/18/2021
South Korea,86574.0,1553.0,77083.0,02/19/2021
Argentina,2060625.0,51122.0,1861433.0,02/20/2021
Dominica,134.0,0.0,121.0,02/21/2021
Malawi,30742.0,1013.0,16840.0,02/21/2021
Venezuela,136068.0,1316.0,128088.0,02/21/2021
Angola,20584.0,500.0,19207.0,02/23/2021
Madagascar,19831.0,297.0,19296.0,02/23/2021
Bolivia,245719.0,11547.0,189832.0,02/24/2021
El Salvador,59555.0,1823.0,54324.0,02/24/2021
Mexico,2060908.0,182815.0,1614614.0,02/24/2021
Mozambique,57597.0,613.0,38676.0,02/25/2021
Malawi,31798.0,1041.0,18424.0,02/27/2021
Colombia,2251690.0,59766.0,2148249.0,02/28/2021
Oman,141808.0,1577.0,132685.0,03/01/2021
Sweden,657309.0,12826.0,0.0,03/01/2021
Portugal,808405.0,16486.0,728659.0,03/05/2021
Andorra,11042.0,112.0,10626.0,03/07/2021
Mali,8580.0,358.0,6441.0,03/07/2021
US,2.9167616E7,529398.0,0.0,03/09/2021
Eswatini,17203.0,658.0,15513.0,03/10/2021
Ukraine,1487497.0,29434.0,1259791.0,03/12/2021
Hungary,507627.0,16790.0,349530.0,03/13/2021
Nigeria,160537.0,2013.0,144714.0,03/13/2021
Saint Kitts and Nevis,43.0,0.0,41.0,03/13/2021
Burkina Faso,12372.0,144.0,11965.0,03/14/2021
Iraq,758184.0,13751.0,685770.0,03/14/2021
Cuba,62206.0,373.0,57550.0,03/15/2021
Panama,348155.0,6005.0,336277.0,03/15/2021
Serbia,520911.0,4747.0,0.0,03/15/2021
Belgium,809861.0,22545.0,0.0,03/15/2021
Angola,21446.0,522.0,19971.0,03/16/2021
Montenegro,86282.0,1184.0,76779.0,03/19/2021
Oman,149135.0,1620.0,137871.0,03/19/2021
Afghanistan,56192.0,2466.0,49802.0,03/24/2021
Hungary,593710.0,18952.0,381807.0,03/24/2021
Libya,154320.0,2582.0,141413.0,03/24/2021
Liechtenstein,2642.0,56.0,2549.0,03/25/2021
Trinidad and Tobago,7924.0,141.0,7576.0,03/25/2021
India,1.190891E7,161240.0,1.1295023E7,03/26/2021
Honduras,187460.0,4558.0,71988.0,03/28/2021
South Sudan,10098.0,108.0,9454.0,03/28/2021
Saudi Arabia,388866.0,6656.0,377304.0,03/29/2021
Andorra,12010.0,115.0,11315.0,03/31/2021
Belarus,323043.0,2257.0,313628.0,04/01/2021
Lithuania,218878.0,3602.0,201598.0,04/03/2021
Lesotho,10707.0,315.0,4471.0,04/05/2021
Brazil,1.3013601E7,332752.0,1.1405558E7,04/05/2021
Argentina,2428029.0,56634.0,2164045.0,04/06/2021
Jordan,645449.0,7383.0,561894.0,04/06/2021
Japan,489407.0,9251.0,453899.0,04/06/2021
Brunei,219.0,3.0,206.0,04/10/2021
Congo (Brazzaville),10084.0,137.0,8208.0,04/10/2021
Malawi,33827.0,1128.0,31479.0,04/11/2021
Lesotho,10709.0,315.0,5028.0,04/12/2021
Albania,128752.0,2326.0,98903.0,04/13/2021
Chad,4686.0,168.0,4329.0,04/16/2021
Albania,129594.0,2342.0,101584.0,04/18/2021
Malta,29966.0,409.0,28962.0,04/18/2021
Namibia,46773.0,604.0,44760.0,04/19/2021
Luxembourg,65319.0,786.0,61594.0,04/20/2021
Honduras,202413.0,4976.0,76446.0,04/21/2021
Philippines,962307.0,16265.0,829608.0,04/21/2021
Thailand,48113.0,117.0,26873.0,04/22/2021
Gabon,22568.0,138.0,19173.0,04/26/2021
Grenada,159.0,1.0,155.0,04/26/2021
Portugal,834638.0,16965.0,793011.0,04/26/2021
Zimbabwe,38164.0,1565.0,35480.0,04/27/2021
Colombia,2804881.0,72235.0,2616821.0,04/27/2021
Kuwait,271145.0,1546.0,254423.0,04/28/2021
Laos,757.0,0.0,51.0,04/30/2021
Thailand,8.0,0.0,6.0,01/27/2020
India,3.0,0.0,0.0,02/12/2020
Sweden,1.0,0.0,0.0,02/16/2020
Sweden,1.0,0.0,0.0,02/19/2020
Macau,10.0,0.0,7.0,02/25/2020
Israel,15.0,0.0,0.0,03/04/2020
Lithuania,1.0,0.0,0.0,03/04/2020
Liechtenstein,1.0,0.0,0.0,03/05/2020
Dominican Republic,5.0,0.0,0.0,03/10/2020
Panama,8.0,1.0,0.0,03/11/2020
Bolivia,2.0,0.0,0.0,03/11/2020
San Marino,69.0,3.0,0.0,03/12/2020
South Africa,17.0,0.0,0.0,03/12/2020
Dominican Republic,5.0,0.0,0.0,03/13/2020
Latvia,26.0,0.0,1.0,03/14/2020
Somalia,1.0,0.0,0.0,03/17/2020
Saudi Arabia,274.0,0.0,6.0,03/19/2020
Guyana,7.0,1.0,0.0,03/19/2020
Kuwait,176.0,0.0,27.0,03/21/2020
Spain,28603.0,1756.0,2125.0,03/22/2020
Haiti,2.0,0.0,0.0,03/23/2020
Cuba,67.0,2.0,1.0,03/26/2020
Czech Republic,2279.0,9.0,11.0,03/27/2020
Mozambique,7.0,0.0,0.0,03/27/2020
Central African Republic,3.0,0.0,0.0,03/28/2020
Bosnia and Herzegovina,579.0,17.0,27.0,04/03/2020
Luxembourg,2729.0,31.0,500.0,04/04/2020
Paraguay,96.0,3.0,12.0,04/04/2020
Gabon,24.0,1.0,1.0,04/06/2020
Jamaica,63.0,3.0,8.0,04/07/2020
Cambodia,117.0,0.0,63.0,04/08/2020
Finland,2487.0,40.0,300.0,04/08/2020
Honduras,343.0,23.0,6.0,04/09/2020
Portugal,15987.0,470.0,266.0,04/11/2020
Azerbaijan,1098.0,11.0,250.0,04/12/2020
Uruguay,480.0,7.0,231.0,04/12/2020
Macau,45.0,0.0,13.0,04/13/2020
Malta,399.0,3.0,44.0,04/15/2020
Saudi Arabia,5862.0,79.0,931.0,04/15/2020
Mongolia,31.0,0.0,5.0,04/16/2020
Romania,7707.0,392.0,1357.0,04/16/2020
Mauritius,325.0,9.0,180.0,04/18/2020
Mali,224.0,14.0,42.0,04/19/2020
Canada,37658.0,2290.0,12543.0,04/20/2020
Armenia,1401.0,24.0,609.0,04/21/2020
Ethiopia,114.0,3.0,16.0,04/21/2020
Israel,14394.0,189.0,5103.0,04/21/2020
Maldives,129.0,0.0,16.0,04/24/2020
Seychelles,11.0,0.0,6.0,04/24/2020
Finland,4475.0,186.0,2500.0,04/25/2020
Montenegro,322.0,7.0,203.0,04/29/2020
Switzerland,29407.0,1716.0,22600.0,04/29/2020
Taiwan,429.0,6.0,322.0,04/30/2020
Qatar,14872.0,12.0,1534.0,05/02/2020
Zimbabwe,34.0,4.0,5.0,05/02/2020
Slovakia,1421.0,25.0,741.0,05/05/2020
Qatar,17972.0,12.0,2070.0,05/06/2020
Azerbaijan,2204.0,28.0,1551.0,05/07/2020
Peru,58526.0,1627.0,18388.0,05/07/2020
Equatorial Guinea,439.0,4.0,13.0,05/08/2020
Haiti,129.0,12.0,17.0,05/09/2020
Venezuela,423.0,10.0,220.0,05/13/2020
Cuba,1830.0,79.0,1383.0,05/14/2020
Guyana,113.0,10.0,42.0,05/14/2020
Italy,223885.0,31610.0,120205.0,05/15/2020
Argentina,7805.0,363.0,2534.0,05/16/2020
Switzerland,30572.0,1879.0,27400.0,05/16/2020
Nigeria,5959.0,182.0,1594.0,05/17/2020
Israel,16570.0,278.0,13346.0,05/18/2020
Somalia,1455.0,57.0,163.0,05/18/2020
Ireland,24251.0,1561.0,19470.0,05/19/2020
Indonesia,19189.0,1242.0,4575.0,05/20/2020
Namibia,16.0,0.0,14.0,05/20/2020
Madagascar,405.0,2.0,131.0,05/21/2020
Oman,6370.0,31.0,1821.0,05/21/2020
Paraguay,129.0,6.0,18.0,04/10/2020
Russia,3658447.0,67919.0,3076236.0,01/23/2021
Denmark,195978.0,2011.0,181755.0,01/25/2021
Niger,4353.0,151.0,3464.0,01/25/2021
Burundi,1481.0,2.0,773.0,01/26/2021
Niger,4407.0,153.0,3544.0,01/26/2021
Uruguay,38680.0,401.0,30861.0,01/26/2021
Iran,1405414.0,57807.0,1196374.0,01/29/2021
Antigua and Barbuda,218.0,7.0,175.0,01/30/2021
Cambodia,465.0,0.0,443.0,01/30/2021
Honduras,147843.0,3610.0,60873.0,01/31/2021
Luxembourg,50388.0,577.0,47615.0,01/31/2021
Uruguay,42128.0,444.0,35535.0,02/01/2021
San Marino,3066.0,67.0,2752.0,02/02/2021
Nepal,271431.0,2031.0,267065.0,02/03/2021
Bahrain,105496.0,377.0,99939.0,02/04/2021
Cyprus,31379.0,208.0,2057.0,02/04/2021
Mainland China,89681.0,4636.0,83810.0,02/05/2021
Costa Rica,196438.0,2672.0,156181.0,02/07/2021
El Salvador,56653.0,1692.0,50999.0,02/08/2021
Russia,3953970.0,76347.0,3455582.0,02/09/2021
New Zealand,2324.0,25.0,2245.0,02/10/2021
Marshall Islands,4.0,0.0,4.0,02/11/2021
Solomon Islands,18.0,0.0,14.0,02/11/2021
Macau,48.0,0.0,46.0,02/11/2021
Eritrea,2429.0,7.0,1828.0,02/14/2021
Guinea-Bissau,2924.0,46.0,2464.0,02/14/2021
Luxembourg,52539.0,606.0,49301.0,02/14/2021
United Arab Emirates,365017.0,1093.0,351715.0,02/19/2021
Kuwait,184090.0,1044.0,172227.0,02/21/2021
South Africa,1503796.0,49053.0,1412015.0,02/21/2021
Congo (Brazzaville),8625.0,127.0,7019.0,02/22/2021
Sao Tome and Principe,1628.0,22.0,1257.0,02/22/2021
Benin,5434.0,70.0,4248.0,02/26/2021
Angola,20854.0,508.0,19400.0,03/01/2021
Uzbekistan,79961.0,622.0,78513.0,03/02/2021
Guatemala,176250.0,6427.0,163009.0,03/03/2021
Solomon Islands,18.0,0.0,14.0,03/03/2021
Uzbekistan,80081.0,622.0,78722.0,03/05/2021
Colombia,2278861.0,60598.0,2180777.0,03/08/2021
Algeria,114543.0,3022.0,79319.0,03/09/2021
Peru,1380023.0,48163.0,1288067.0,03/09/2021
Tunisia,239977.0,8313.0,206293.0,03/11/2021
Ghana,88228.0,698.0,83829.0,03/16/2021
Venezuela,147028.0,1451.0,138411.0,03/16/2021
Botswana,34999.0,447.0,29916.0,03/17/2021
Sao Tome and Principe,2107.0,33.0,1893.0,03/17/2021
Cambodia,1578.0,1.0,917.0,03/18/2021
Oman,149135.0,1620.0,137871.0,03/18/2021
Nigeria,161539.0,2027.0,147581.0,03/19/2021
Brunei,205.0,3.0,188.0,03/20/2021
Andorra,11591.0,113.0,11050.0,03/23/2021
MS Zaandam,9.0,2.0,7.0,03/23/2021
Burundi,2657.0,6.0,773.0,03/24/2021
Grenada,154.0,1.0,151.0,03/24/2021
Portugal,819210.0,16814.0,770448.0,03/25/2021
US,3.0158696E7,548507.0,0.0,03/26/2021
United Arab Emirates,453069.0,1477.0,436463.0,03/27/2021
Mainland China,90170.0,4636.0,85364.0,03/27/2021
Morocco,494659.0,8798.0,482352.0,03/28/2021
Solomon Islands,18.0,0.0,16.0,03/29/2021
Syria,18638.0,1247.0,12492.0,03/29/2021
Honduras,189043.0,4605.0,72732.0,03/31/2021
Dominican Republic,253196.0,3330.0,212818.0,04/01/2021
Ecuador,330388.0,16877.0,281684.0,04/01/2021
Central African Republic,5313.0,73.0,5024.0,04/05/2021
Costa Rica,216764.0,2957.0,192699.0,04/05/2021
Poland,2456709.0,55065.0,2036577.0,04/06/2021
Iceland,6256.0,29.0,6117.0,04/08/2021
Vanuatu,3.0,0.0,1.0,04/08/2021
Iraq,911376.0,14641.0,804772.0,04/09/2021
Niger,5062.0,188.0,4746.0,04/09/2021
Mauritania,18012.0,450.0,17322.0,04/10/2021
Central African Republic,5491.0,74.0,5056.0,04/12/2021
Slovenia,226786.0,4126.0,208842.0,04/12/2021
Kuwait,250273.0,1419.0,233757.0,04/13/2021
Togo,12214.0,117.0,9543.0,04/15/2021
Niger,5140.0,191.0,4795.0,04/20/2021
Andorra,12942.0,123.0,12375.0,04/22/2021
Barbados,3806.0,44.0,3716.0,04/22/2021
Spain,3468617.0,77591.0,150376.0,04/24/2021
Norway,111162.0,736.0,17998.0,04/26/2021
Kosovo,103638.0,2134.0,91211.0,04/27/2021
Belgium,990229.0,24230.0,0.0,04/30/2021
Yemen,6325.0,1229.0,2794.0,05/01/2021
Vietnam,10.0,0.0,1.0,02/06/2020
Sweden,1.0,0.0,0.0,02/09/2020
Thailand,33.0,0.0,11.0,02/14/2020
South Korea,29.0,0.0,9.0,02/16/2020
France,12.0,1.0,4.0,02/16/2020
Malaysia,22.0,0.0,15.0,02/21/2020
Italy,655.0,17.0,45.0,02/27/2020
Others,705.0,6.0,10.0,02/29/2020
Austria,18.0,0.0,0.0,03/02/2020
Hong Kong,107.0,2.0,46.0,03/06/2020
Gibraltar,1.0,0.0,0.0,03/08/2020
Tunisia,5.0,0.0,0.0,03/10/2020
Liechtenstein,1.0,0.0,0.0,03/11/2020
France,4480.0,91.0,12.0,03/14/2020
Switzerland,2200.0,14.0,4.0,03/15/2020
Cambodia,7.0,0.0,1.0,03/15/2020
Colombia,54.0,0.0,0.0,03/16/2020
Benin,1.0,0.0,0.0,03/17/2020
Italy,47021.0,4032.0,4440.0,03/20/2020
Portugal,1280.0,12.0,5.0,03/21/2020
Russia,306.0,1.0,12.0,03/21/2020
Uzbekistan,43.0,0.0,0.0,03/21/2020
Syria,1.0,0.0,0.0,03/22/2020
Cuba,40.0,1.0,0.0,03/23/2020
Suriname,5.0,0.0,0.0,03/23/2020
Ghana,93.0,4.0,0.0,03/25/2020
Ireland,1564.0,9.0,5.0,03/25/2020
Italy,80589.0,8215.0,10361.0,03/26/2020
Qatar,549.0,0.0,43.0,03/26/2020
Seychelles,7.0,0.0,0.0,03/26/2020
Tunisia,197.0,6.0,2.0,03/26/2020
Hong Kong,453.0,4.0,110.0,03/26/2020
Thailand,1136.0,5.0,97.0,03/27/2020
Peru,852.0,18.0,16.0,03/29/2020
Ukraine,548.0,13.0,8.0,03/30/2020
Georgia,110.0,0.0,21.0,03/31/2020
Germany,71808.0,775.0,16100.0,03/31/2020
Nigeria,135.0,2.0,8.0,03/31/2020
Qatar,949.0,3.0,72.0,04/02/2020
Vietnam,233.0,0.0,75.0,04/02/2020
Brunei,135.0,1.0,66.0,04/04/2020
Saint Lucia,14.0,0.0,1.0,04/04/2020
Gambia,4.0,1.0,2.0,04/05/2020
Norway,6086.0,101.0,32.0,04/08/2020
Georgia,242.0,3.0,60.0,04/11/2020
Estonia,1309.0,25.0,98.0,04/12/2020
Taiwan,388.0,6.0,109.0,04/12/2020
Benin,35.0,1.0,5.0,04/13/2020
Estonia,1373.0,31.0,115.0,04/14/2020
Honduras,407.0,26.0,7.0,04/14/2020
Kosovo,387.0,8.0,66.0,04/15/2020
Holy See,8.0,0.0,2.0,04/16/2020
Montenegro,303.0,4.0,55.0,04/16/2020
Belgium,37183.0,5453.0,8348.0,04/18/2020
Saint Kitts and Nevis,14.0,0.0,0.0,04/19/2020
Ghana,1042.0,9.0,99.0,04/21/2020
Morocco,3209.0,145.0,393.0,04/21/2020
Oman,1508.0,8.0,238.0,04/21/2020
West Bank and Gaza,474.0,4.0,71.0,04/22/2020
Oman,1790.0,10.0,325.0,04/24/2020
Macau,45.0,0.0,28.0,04/25/2020
Senegal,736.0,9.0,284.0,04/27/2020
Equatorial Guinea,315.0,1.0,9.0,04/28/2020
Eswatini,91.0,1.0,10.0,04/29/2020
Holy See,11.0,0.0,2.0,05/01/2020
UK,183500.0,28205.0,896.0,05/02/2020
Kosovo,856.0,26.0,490.0,05/05/2020
Mongolia,41.0,0.0,13.0,05/05/2020
Cuba,1703.0,69.0,1001.0,05/06/2020
Israel,16246.0,241.0,10843.0,05/06/2020
Kuwait,6289.0,42.0,2219.0,05/06/2020
Andorra,752.0,47.0,526.0,05/07/2020
Mauritania,8.0,1.0,6.0,05/09/2020
Greece,2716.0,151.0,1374.0,05/10/2020
Spain,224350.0,26621.0,136166.0,05/10/2020
Canada,70091.0,5822.0,32109.0,05/10/2020
Guatemala,1199.0,27.0,120.0,05/12/2020
Chad,372.0,42.0,78.0,05/13/2020
Honduras,2255.0,123.0,237.0,05/13/2020
Afghanistan,8146.0,188.0,930.0,05/20/2020
Hungary,3598.0,470.0,1454.0,05/20/2020
Seychelles,11.0,0.0,11.0,05/21/2020
Iran,131652.0,7300.0,102276.0,05/22/2020
Latvia,1030.0,22.0,712.0,05/22/2020
United Arab Emirates,7755.0,46.0,1443.0,04/21/2020
Azerbaijan,3387.0,40.0,2055.0,05/18/2020
Moldova,155937.0,3347.0,146406.0,01/23/2021
Samoa,2.0,0.0,2.0,01/23/2021
Nepal,269789.0,2011.0,264538.0,01/25/2021
Thailand,14646.0,75.0,10892.0,01/25/2021
Belgium,694858.0,20814.0,0.0,01/25/2021
Azerbaijan,229793.0,3113.0,222154.0,01/28/2021
Chad,3347.0,118.0,2442.0,01/30/2021
Zambia,54217.0,763.0,48000.0,01/31/2021
India,1.075761E7,154392.0,1.0434983E7,01/31/2021
Samoa,2.0,0.0,2.0,02/02/2021
Sao Tome and Principe,1283.0,17.0,1052.0,02/02/2021
Uzbekistan,78801.0,621.0,77286.0,02/02/2021
Eritrea,2309.0,7.0,1683.0,02/04/2021
Saudi Arabia,369248.0,6389.0,360697.0,02/04/2021
Ukraine,1275334.0,24429.0,1092599.0,02/04/2021
Thailand,23371.0,79.0,16942.0,02/06/2021
Armenia,168177.0,3123.0,159876.0,02/08/2021
Eritrea,2326.0,7.0,1719.0,02/08/2021
Bhutan,861.0,1.0,854.0,02/10/2021
Laos,45.0,0.0,41.0,02/10/2021
Mozambique,46736.0,486.0,28395.0,02/10/2021
Hong Kong,10731.0,191.0,10077.0,02/11/2021
Bangladesh,539975.0,8253.0,486393.0,02/12/2021
Micronesia,1.0,0.0,1.0,02/12/2021
Holy See,27.0,0.0,15.0,02/13/2021
Kuwait,177701.0,1003.0,166019.0,02/14/2021
Canada,830612.0,21261.0,771956.0,02/14/2021
Azerbaijan,232636.0,3190.0,227271.0,02/18/2021
Saint Kitts and Nevis,41.0,0.0,39.0,02/19/2021
Latvia,81519.0,1542.0,69993.0,02/21/2021
Mali,8299.0,348.0,6298.0,02/21/2021
Tajikistan,13308.0,90.0,13218.0,02/22/2021
Nepal,273666.0,2065.0,270068.0,02/23/2021
Djibouti,6052.0,63.0,5886.0,02/24/2021
Lebanon,362850.0,4508.0,277741.0,02/24/2021
Saint Kitts and Nevis,41.0,0.0,39.0,02/24/2021
Algeria,112805.0,2977.0,77842.0,02/26/2021
Thailand,26031.0,83.0,25324.0,02/28/2021
Montenegro,76283.0,1015.0,66710.0,03/01/2021
Singapore,59948.0,29.0,59830.0,03/01/2021
Gambia,4759.0,152.0,4143.0,03/04/2021
Brazil,1.0793732E7,260970.0,9605870.0,03/04/2021
Sudan,30479.0,1895.0,23084.0,03/05/2021
Jamaica,25303.0,446.0,14159.0,03/06/2021
MS Zaandam,9.0,2.0,7.0,03/06/2021
Austria,479391.0,8757.0,447041.0,03/09/2021
Bahamas,8642.0,185.0,7483.0,03/09/2021
Malta,25640.0,341.0,22176.0,03/11/2021
Italy,3149017.0,101184.0,2550483.0,03/11/2021
Fiji,66.0,2.0,60.0,03/13/2021
Malta,26748.0,354.0,23376.0,03/15/2021
Singapore,60128.0,30.0,59984.0,03/16/2021
Ireland,229306.0,4576.0,23364.0,03/19/2021
MS Zaandam,9.0,2.0,7.0,03/21/2021
Montenegro,87638.0,1208.0,78351.0,03/22/2021
Senegal,37920.0,1016.0,34892.0,03/22/2021
Estonia,97456.0,809.0,70346.0,03/23/2021
West Bank and Gaza,228044.0,2478.0,201675.0,03/23/2021
UK,4321019.0,126523.0,12383.0,03/23/2021
Honduras,184821.0,4506.0,69935.0,03/24/2021
Marshall Islands,4.0,0.0,4.0,03/24/2021
Paraguay,202700.0,3910.0,166002.0,03/25/2021
Eswatini,17312.0,666.0,16313.0,03/26/2021
Malawi,33415.0,1112.0,29417.0,03/26/2021
Papua New Guinea,5349.0,49.0,846.0,03/29/2021
Romania,940443.0,23234.0,840127.0,03/29/2021
Grenada,155.0,1.0,152.0,03/30/2021
Zimbabwe,36839.0,1520.0,34617.0,03/30/2021
Saint Lucia,4238.0,60.0,4142.0,03/31/2021
Uganda,40867.0,335.0,40449.0,03/31/2021
Maldives,24379.0,67.0,21282.0,04/01/2021
Bosnia and Herzegovina,173478.0,6763.0,131726.0,04/02/2021
Djibouti,8509.0,72.0,6706.0,04/03/2021
Slovenia,219420.0,4068.0,201446.0,04/03/2021
Portugal,823335.0,16879.0,780322.0,04/04/2021
Cyprus,48278.0,262.0,2057.0,04/05/2021
Moldova,235790.0,5178.0,216478.0,04/05/2021
North Macedonia,136426.0,4022.0,111139.0,04/06/2021
Bosnia and Herzegovina,181927.0,7298.0,139419.0,04/09/2021
Benin,7515.0,93.0,6452.0,04/11/2021
Switzerland,617543.0,10453.0,317600.0,04/11/2021
Australia,29450.0,910.0,23104.0,04/13/2021
Barbados,3753.0,44.0,3638.0,04/15/2021
Sao Tome and Principe,2271.0,35.0,2201.0,04/15/2021
Congo (Kinshasa),28859.0,745.0,25841.0,04/16/2021
Kosovo,101191.0,2080.0,87224.0,04/18/2021
Liberia,2042.0,85.0,1899.0,04/18/2021
Saint Lucia,4419.0,69.0,4265.0,04/20/2021
Paraguay,265296.0,5802.0,217685.0,04/24/2021
El Salvador,68922.0,2117.0,64667.0,04/28/2021
Australia,29773.0,910.0,23271.0,04/28/2021
Vietnam,13.0,0.0,1.0,02/09/2020
South Korea,204.0,2.0,16.0,02/21/2020
Netherlands,1.0,0.0,0.0,02/28/2020
Kuwait,45.0,0.0,0.0,03/01/2020
Lebanon,13.0,0.0,0.0,03/02/2020
Romania,3.0,0.0,0.0,03/02/2020
Morocco,1.0,0.0,0.0,03/03/2020
Denmark,10.0,0.0,0.0,03/04/2020
Finland,12.0,0.0,1.0,03/05/2020
San Marino,21.0,1.0,0.0,03/06/2020
Estonia,10.0,0.0,0.0,03/06/2020
Chile,4.0,0.0,0.0,03/06/2020
Norway,205.0,0.0,1.0,03/09/2020
Austria,246.0,0.0,4.0,03/11/2020
Maldives,13.0,0.0,0.0,03/15/2020
Turkey,18.0,0.0,0.0,03/16/2020
Congo (Kinshasa),2.0,0.0,0.0,03/16/2020
Bangladesh,10.0,0.0,3.0,03/17/2020
French Guiana,11.0,0.0,0.0,03/18/2020
Ethiopia,6.0,0.0,0.0,03/19/2020
United Arab Emirates,198.0,2.0,41.0,03/23/2020
Italy,69176.0,6820.0,8326.0,03/24/2020
Afghanistan,91.0,3.0,2.0,03/27/2020
Singapore,732.0,2.0,183.0,03/27/2020
Suriname,8.0,0.0,0.0,03/27/2020
Djibouti,14.0,0.0,0.0,03/28/2020
Lithuania,339.0,4.0,0.0,03/28/2020
Poland,1638.0,18.0,7.0,03/28/2020
Saint Lucia,3.0,0.0,1.0,03/28/2020
Mozambique,10.0,0.0,0.0,04/01/2020
Portugal,8251.0,187.0,43.0,04/01/2020
Mauritius,169.0,7.0,0.0,04/02/2020
Mexico,1378.0,37.0,35.0,04/02/2020
Oman,231.0,1.0,57.0,04/02/2020
Israel,8740.0,56.0,820.0,04/05/2020
Botswana,6.0,1.0,0.0,04/07/2020
Botswana,13.0,1.0,0.0,04/09/2020
Sweden,9685.0,870.0,381.0,04/10/2020
Lithuania,926.0,13.0,2.0,04/11/2020
Latvia,651.0,5.0,16.0,04/12/2020
Saint Vincent and the Grenadines,12.0,0.0,1.0,04/12/2020
Afghanistan,666.0,22.0,32.0,04/13/2020
United Arab Emirates,5365.0,33.0,1034.0,04/15/2020
Diamond Princess,712.0,12.0,644.0,04/16/2020
Malaysia,5182.0,84.0,2766.0,04/16/2020
Mali,171.0,13.0,34.0,04/16/2020
South Sudan,4.0,0.0,0.0,04/17/2020
Cambodia,122.0,0.0,103.0,04/18/2020
UK,121172.0,16095.0,436.0,04/19/2020
Spain,200210.0,20852.0,80587.0,04/20/2020
Tanzania,254.0,10.0,11.0,04/20/2020
Singapore,9125.0,11.0,839.0,04/21/2020
Thailand,2826.0,49.0,2352.0,04/22/2020
El Salvador,345.0,8.0,97.0,04/28/2020
United Arab Emirates,11929.0,98.0,2329.0,04/29/2020
Andorra,745.0,42.0,468.0,04/30/2020
Russia,114431.0,1169.0,13220.0,05/01/2020
Eswatini,116.0,1.0,12.0,05/04/2020
Bangladesh,13134.0,206.0,2101.0,05/08/2020
Mali,704.0,38.0,351.0,05/10/2020
Greece,2760.0,155.0,1374.0,05/13/2020
Iran,112725.0,6783.0,89428.0,05/13/2020
Seychelles,11.0,0.0,10.0,05/13/2020
Jamaica,509.0,9.0,118.0,05/14/2020
Slovakia,1480.0,27.0,1131.0,05/15/2020
Guatemala,1763.0,33.0,138.0,05/16/2020
Cambodia,122.0,0.0,122.0,05/18/2020
Turkey,150593.0,4171.0,111577.0,05/18/2020
Burundi,42.0,1.0,20.0,05/19/2020
Cabo Verde,335.0,3.0,85.0,05/19/2020
Papua New Guinea,8.0,0.0,8.0,05/19/2020
Singapore,28794.0,22.0,10365.0,05/19/2020
Saudi Arabia,62545.0,339.0,33478.0,05/20/2020
